학교명,학교급구분,설립일자,설립형태,본교분교구분,소재지도로명주소,시도교육청명,교육지원청명,위도,경도
반송초등학교,초등학교,1969-02-17,공립,본교,부산광역시 해운대구 아랫반송로30번길 37-16,부산광역시교육청,부산광역시해운대교육지원청,35.22357974,129.1475253
상주초등학교,초등학교,1937-04-12,공립,본교,경상남도 남해군 상주면 남해대로 708,경상남도교육청,경상남도남해교육지원청,34.72387395,127.9865299
운남고등학교,고등학교,2003-03-03,공립,본교,광주광역시 광산구 임방울대로165번길 17,광주광역시교육청,광주광역시서부교육지원청,35.17542994,126.8163057
혜화여자고등학교,고등학교,1955-04-05,사립,본교,부산광역시 동래구 명장로 99번길 23,부산광역시교육청,부산광역시동래교육지원청,35.20315589,129.1115615
문산초등학교,초등학교,1995-09-01,공립,본교,광주광역시 북구 문산로 66,광주광역시교육청,광주광역시동부교육지원청,35.18729246,126.9251428
전주인봉초등학교,초등학교,2001-03-01,공립,본교,전라북도 전주시 덕진구 무삼지로 7,전라북도교육청,전라북도전주교육지원청,35.82691771,127.1650204
사매초등학교,초등학교,1921-07-07,공립,본교,전라북도 남원시 사매면 오신2길 7,전라북도교육청,전라북도남원교육지원청,35.49953263,127.3604016
울산과학고등학교,고등학교,2006-06-29,공립,본교,울산광역시 울주군 상북면 도동신리로 117,울산광역시교육청,울산광역시강남교육지원청,35.59864145,129.1015713
한국글로벌셰프고등학교,고등학교,1973-03-05,사립,본교,인천광역시 강화군 내가면 강화서로 184,인천광역시교육청,인천광역시강화교육지원청,37.71179563,126.39281
여고초등학교,초등학교,1984-03-30,공립,본교,부산광역시 동래구 여고로63번가길 12,부산광역시교육청,부산광역시동래교육지원청,35.19790151,129.0689614
풍성중학교,중학교,1991-04-30,공립,본교,서울특별시 송파구 강동대로2길 27,서울특별시교육청,서울특별시강동송파교육지원청,37.52543858,127.1128839
홍동초등학교,초등학교,1922-04-21,공립,본교,충청남도 홍성군 홍동면 홍장남로672번길 59,충청남도교육청,충청남도홍성교육지원청,36.55735047,126.6888488
강천초등학교,초등학교,1932-12-01,공립,본교,경기도 여주시 강천면 간매3길 31,경기도교육청,경기도여주교육지원청,37.26902312,127.7204304
종촌고등학교,고등학교,2015-03-01,공립,본교,세종특별자치시 달빛1로 60,세종특별자치시교육청,세종특별자치시교육청,36.50463068,127.2458378
천안오성중학교,중학교,2003-10-15,공립,본교,충청남도 천안시 서북구 두정고1길 25,충청남도교육청,충청남도천안교육지원청,36.83617123,127.1291473
삼가중학교,중학교,1952-05-08,공립,본교,경상남도 합천군 삼가면 삼가로 364,경상남도교육청,경상남도합천교육지원청,35.41122598,128.1265002
사동초등학교,초등학교,2001-08-09,공립,본교,경상북도 경산시 백양로33길 32,경상북도교육청,경상북도경산교육지원청,35.81380612,128.7609949
동아여자고등학교,고등학교,1983-03-07,사립,본교,광주광역시 남구 오방로 16-10,광주광역시교육청,광주광역시서부교육지원청,35.12584749,126.9220748
귀덕초등학교,초등학교,1940-04-25,공립,본교,제주특별자치도 제주시 한림읍 귀덕14길 14-5,제주특별자치도교육청,제주특별자치도제주시교육지원청,33.44183667,126.2931608
신창중학교,중학교,1984-05-06,공립,본교,서울특별시 노원구 월계로45길 92,서울특별시교육청,서울특별시북부교육지원청,37.6285588,127.0474776
하양여자고등학교,고등학교,1979-11-21,사립,본교,경상북도 경산시 하양읍 지식산업로8길 21,경상북도교육청,경상북도경산교육지원청,35.92967651,128.826076
수원제일중학교,중학교,1936-03-24,공립,본교,경기도 수원시 팔달구 수성로244번길 37-52,경기도교육청,경기도수원교육지원청,37.28713514,127.0008026
대구제일여자상업고등학교,고등학교,1945-03-31,공립,본교,대구광역시 달서구 대명천로 120,대구광역시교육청,대구광역시남부교육지원청,35.84075539,128.545887
천진초등학교,초등학교,1925-03-02,공립,본교,강원도 고성군 토성면 천진1길 14,강원도교육청,강원도고성교육지원청,38.25743795,128.5570899
아영중학교,중학교,1972-03-09,공립,본교,전라북도 남원시 아영면 고인청계길 18,전라북도교육청,전라북도남원교육지원청,35.50702807,127.6098924
중산초등학교,초등학교,2017-03-01,공립,본교,울산광역시 북구 신기18길 22,울산광역시교육청,울산광역시강북교육지원청,35.64975237,129.3524249
심원중학교,중학교,1993-05-04,공립,본교,경기도 부천시 계남로 352,경기도교육청,경기도부천교육지원청,37.49986182,126.7827908
영광전자고등학교,고등학교,1987-03-09,공립,본교,전라남도 영광군 염산면 칠산로 98-27,전라남도교육청,전라남도영광교육지원청,35.22288655,126.3712771
주석초등학교,초등학교,2002-09-01,공립,본교,경상남도 김해시 월산로 81-36,경상남도교육청,경상남도김해교육지원청,35.20266992,128.8024569
안동송현초등학교,초등학교,1943-05-28,공립,본교,경상북도 안동시 경동로 313,경상북도교육청,경상북도안동교육지원청,36.57341204,128.6958373
수락중학교,중학교,2002-05-04,공립,본교,서울특별시 노원구 동일로 1729,서울특별시교육청,서울특별시북부교육지원청,37.68314469,127.0548083
여의도고등학교,고등학교,1973-03-03,공립,본교,서울특별시 영등포구 국제금융로7길 37,서울특별시교육청,서울특별시남부교육지원청,37.52505101,126.9342192
목포공업고등학교,고등학교,1927-05-01,공립,본교,전라남도 목포시 용당로 100,전라남도교육청,전라남도목포교육지원청,34.79607323,126.4038678
서울양전초등학교,초등학교,1989-05-06,공립,본교,서울특별시 강남구 개포로 513,서울특별시교육청,서울특별시강남서초교육지원청,37.49028284,127.0694253
대평중학교,중학교,1987-11-20,공립,본교,대구광역시 서구 통학로 217,대구광역시교육청,대구광역시서부교육지원청,35.88026893,128.5623308
지촌초등학교,초등학교,1929-04-01,공립,본교,강원도 춘천시 사북면 지촌길 130,강원도교육청,강원도춘천교육지원청,38.03829095,127.6449579
향남고등학교,고등학교,2009-05-06,공립,본교,경기도 화성시 향남읍 행정동로 49,경기도교육청,경기도화성오산교육지원청,37.12888636,126.9262361
산본초등학교,초등학교,1985-09-03,공립,본교,경기도 군포시 산본로386번길 60,경기도교육청,경기도군포의왕교육지원청,37.36877717,126.9345913
경복고등학교,고등학교,1921-05-02,공립,본교,서울특별시 종로구 자하문로28가길 9,서울특별시교육청,서울특별시중부교육지원청,37.58594567,126.9715109
대원고등학교,고등학교,1977-05-20,사립,본교,서울특별시 광진구 용마산로22길 26,서울특별시교육청,서울특별시성동광진교육지원청,37.56249279,127.0894374
동북초등학교,초등학교,1964-09-15,사립,본교,서울특별시 도봉구 시루봉로 53,서울특별시교육청,서울특별시북부교육지원청,37.65634868,127.0268766
마석고등학교,고등학교,2011-05-04,공립,본교,경기도 남양주시 화도읍 녹촌로 35,경기도교육청,경기도구리남양주교육지원청,37.64380715,127.2993146
감정초등학교,초등학교,1999-11-22,공립,본교,경기도 김포시 중봉로 11,경기도교육청,경기도김포교육지원청,37.62348161,126.6953312
상하중학교,중학교,1971-01-16,공립,본교,전라북도 고창군 상하면 상하1길 34,전라북도교육청,전라북도고창교육지원청,35.44537281,126.4882934
기성초등학교,초등학교,1935-09-05,공립,본교,대전광역시 서구 기성초교길 42,대전광역시교육청,대전광역시서부교육지원청,36.24877151,127.3376126
연무초등학교,초등학교,1959-04-20,공립,본교,충청남도 논산시 연무읍 득안대로 527,충청남도교육청,충청남도논산계룡교육지원청,36.1173059,127.0968694
갈담초등학교,초등학교,1921-05-12,공립,본교,전라북도 임실군 강진면 호국로 65,전라북도교육청,전라북도임실교육지원청,35.53183596,127.1659993
순천남초등학교,초등학교,1911-11-01,공립,본교,전라남도 순천시 서문로 7,전라남도교육청,전라남도순천교육지원청,34.95083261,127.4825505
한영외국어고등학교,고등학교,1990-04-18,사립,본교,서울특별시 강동구 동남로 832,서울특별시교육청,서울특별시강동송파교육지원청,37.54914056,127.1577731
대전정림중학교,중학교,2001-03-06,공립,본교,대전광역시 서구 괴곡길 70,대전광역시교육청,대전광역시서부교육지원청,36.29385348,127.360996
삼척남초등학교,초등학교,1971-05-06,공립,본교,강원도 삼척시 동해대로 3783-22,강원도교육청,강원도삼척교육지원청,37.423543,129.1881536
봉서초등학교,초등학교,1943-05-11,공립,본교,전라북도 완주군 봉동읍 원둔산6길 5,전라북도교육청,전라북도완주교육지원청,35.96231406,127.1251474
대전복수초등학교,초등학교,1985-09-05,공립,본교,대전광역시 서구 복수중로34번길 29,대전광역시교육청,대전광역시서부교육지원청,36.30762982,127.3775508
서울화양초등학교,초등학교,1983-10-21,공립,본교,서울특별시 광진구 군자로 9,서울특별시교육청,서울특별시성동광진교육지원청,37.54422859,127.0715827
안서초등학교,초등학교,1963-03-03,공립,본교,경기도 광명시 가학로 247-55,경기도교육청,경기도광명교육지원청,37.40278319,126.8706442
목포애향초등학교,초등학교,2007-03-01,공립,본교,전라남도 목포시 당가두로38번길 23,전라남도교육청,전라남도목포교육지원청,34.808847,126.4415076
화산초등학교,초등학교,1908-03-11,공립,본교,전라북도 완주군 화산면 화산로 830,전라북도교육청,전라북도완주교육지원청,36.03522699,127.2040183
하동고등학교,고등학교,1952-04-19,공립,본교,경상남도 하동군 하동읍 경서대로 84,경상남도교육청,경상남도하동교육지원청,35.06391527,127.7461685
인천창신초등학교,초등학교,1949-09-01,공립,본교,인천광역시 서구 고산후로161번길 6,인천광역시교육청,인천광역시서부교육지원청,37.59892346,126.6982147
서울지향초등학교,초등학교,2002-11-04,공립,본교,서울특별시 양천구 신정로11길 74,서울특별시교육청,서울특별시강서양천교육지원청,37.51283768,126.8370238
수덕초등학교,초등학교,1945-06-13,공립,본교,충청남도 예산군 덕산면 수덕사로 631,충청남도교육청,충청남도예산교육지원청,36.64035312,126.6054401
김해대곡초등학교,초등학교,2005-09-01,공립,본교,경상남도 김해시 활천로 195-71,경상남도교육청,경상남도김해교육지원청,35.24416034,128.8990264
